# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 183.400 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
10.55153; 165.274;  23.896;  18.126; -36.602;Commanded position az=18.126, el=-36.602
10.55174; 165.274;  24.396;  18.126; -36.102;Commanded position az=18.126, el=-36.102
10.55195; 165.274;  24.896;  18.126; -35.602;Commanded position az=18.126, el=-35.602
10.55216; 165.274;  25.396;  18.126; -35.102;Commanded position az=18.126, el=-35.102
10.55237; 165.274;  25.896;  18.126; -34.602;Commanded position az=18.126, el=-34.602
10.55258; 165.274;  26.396;  18.126; -34.102;Commanded position az=18.126, el=-34.102
10.55279; 165.274;  26.896;  18.126; -33.602;Commanded position az=18.126, el=-33.602
10.55300; 165.274;  27.396;  18.126; -33.102;Commanded position az=18.126, el=-33.102
10.55321; 165.274;  27.896;  18.126; -32.602;Commanded position az=18.126, el=-32.602
10.55342; 165.274;  28.396;  18.126; -32.102;Commanded position az=18.126, el=-32.102
10.55363; 165.274;  28.896;  18.126; -31.602;Commanded position az=18.126, el=-31.602
10.55384; 165.274;  29.396;  18.126; -31.102;Commanded position az=18.126, el=-31.102
10.55404; 165.274;  29.896;  18.126; -30.602;Commanded position az=18.126, el=-30.602
10.55425; 165.274;  30.396;  18.126; -30.102;Commanded position az=18.126, el=-30.102
10.55446; 165.274;  30.896;  18.126; -29.602;Commanded position az=18.126, el=-29.602
10.55467; 165.774;  30.896;  17.626; -29.602;Commanded position az=17.626, el=-29.602
10.55488; 165.774;  30.396;  17.626; -30.102;Commanded position az=17.626, el=-30.102
10.55509; 165.774;  29.896;  17.626; -30.602;Commanded position az=17.626, el=-30.602
10.55530; 165.774;  29.396;  17.626; -31.102;Commanded position az=17.626, el=-31.102
10.55551; 165.774;  28.896;  17.626; -31.602;Commanded position az=17.626, el=-31.602
10.55572; 165.774;  28.396;  17.626; -32.102;Commanded position az=17.626, el=-32.102
10.55593; 165.774;  27.896;  17.626; -32.602;Commanded position az=17.626, el=-32.602
10.55614; 165.774;  27.396;  17.626; -33.102;Commanded position az=17.626, el=-33.102
10.55634; 165.774;  26.896;  17.626; -33.602;Commanded position az=17.626, el=-33.602
10.55655; 165.774;  26.396;  17.626; -34.102;Commanded position az=17.626, el=-34.102
10.55676; 165.774;  25.896;  17.626; -34.602;Commanded position az=17.626, el=-34.602
10.55697; 165.774;  25.396;  17.626; -35.102;Commanded position az=17.626, el=-35.102
10.55718; 165.774;  24.896;  17.626; -35.602;Commanded position az=17.626, el=-35.602
10.55739; 165.774;  24.396;  17.626; -36.102;Commanded position az=17.626, el=-36.102
10.55760; 165.774;  23.896;  17.626; -36.602;Commanded position az=17.626, el=-36.602
10.55781; 165.774;  23.396;  17.626; -37.102;Commanded position az=17.626, el=-37.102
10.55802; 165.774;  22.896;  17.626; -37.602;Commanded position az=17.626, el=-37.602
10.55823; 165.774;  22.396;  17.626; -38.102;Commanded position az=17.626, el=-38.102
10.55844; 165.774;  21.896;  17.626; -38.602;Commanded position az=17.626, el=-38.602
10.55864; 165.774;  21.396;  17.626; -39.102;Commanded position az=17.626, el=-39.102
10.55885; 165.774;  20.896;  17.626; -39.602;Commanded position az=17.626, el=-39.602
10.55906; 165.774;  20.396;  17.626; -40.102;Commanded position az=17.626, el=-40.102
10.55927; 165.774;  19.896;  17.626; -40.602;Commanded position az=17.626, el=-40.602
10.55948; 165.774;  19.396;  17.626; -41.102;Commanded position az=17.626, el=-41.102
10.55969; 165.774;  18.896;  17.626; -41.602;Commanded position az=17.626, el=-41.602
10.55990; 165.774;  18.396;  17.626; -42.102;Commanded position az=17.626, el=-42.102
10.56011; 165.774;  17.896;  17.626; -42.602;Commanded position az=17.626, el=-42.602
10.56032; 165.774;  17.396;  17.626; -43.102;Commanded position az=17.626, el=-43.102
10.56053; 165.774;  16.896;  17.626; -43.602;Commanded position az=17.626, el=-43.602
10.56074; 165.774;  16.396;  17.626; -44.102;Commanded position az=17.626, el=-44.102
10.56095; 165.774;  15.896;  17.626; -44.602;Commanded position az=17.626, el=-44.602
10.56115; 165.774;  15.396;  17.626; -45.102;Commanded position az=17.626, el=-45.102
10.56136; 165.774;  14.896;  17.626; -45.602;Commanded position az=17.626, el=-45.602
10.56157; 165.774;  14.396;  17.626; -46.102;Commanded position az=17.626, el=-46.102
10.56178; 165.774;  13.896;  17.626; -46.602;Commanded position az=17.626, el=-46.602
10.56199; 165.774;  13.396;  17.626; -47.102;Commanded position az=17.626, el=-47.102
10.56220; 165.774;  12.896;  17.626; -47.602;Commanded position az=17.626, el=-47.602
10.56241; 165.774;  12.396;  17.626; -48.102;Commanded position az=17.626, el=-48.102
10.56262; 165.774;  11.896;  17.626; -48.602;Commanded position az=17.626, el=-48.602
10.56283; 165.774;  11.396;  17.626; -49.102;Commanded position az=17.626, el=-49.102
10.56304; 165.774;  10.896;  17.626; -49.602;Commanded position az=17.626, el=-49.602
10.56325; 166.274;  10.896;  17.126; -49.602;Commanded position az=17.126, el=-49.602
10.56346; 166.274;  11.396;  17.126; -49.102;Commanded position az=17.126, el=-49.102
10.56367; 166.274;  11.896;  17.126; -48.602;Commanded position az=17.126, el=-48.602
10.56388; 166.274;  12.396;  17.126; -48.102;Commanded position az=17.126, el=-48.102
10.56408; 166.274;  12.896;  17.126; -47.602;Commanded position az=17.126, el=-47.602
10.56429; 166.274;  13.396;  17.126; -47.102;Commanded position az=17.126, el=-47.102
10.56450; 166.274;  13.896;  17.126; -46.602;Commanded position az=17.126, el=-46.602
10.56471; 166.274;  14.396;  17.126; -46.102;Commanded position az=17.126, el=-46.102
10.56492; 166.274;  14.896;  17.126; -45.602;Commanded position az=17.126, el=-45.602
10.56513; 166.274;  15.396;  17.126; -45.102;Commanded position az=17.126, el=-45.102
10.56534; 166.274;  15.896;  17.126; -44.602;Commanded position az=17.126, el=-44.602
10.56555; 166.274;  16.396;  17.126; -44.102;Commanded position az=17.126, el=-44.102
10.56576; 166.274;  16.896;  17.126; -43.602;Commanded position az=17.126, el=-43.602
10.56597; 166.274;  17.396;  17.126; -43.102;Commanded position az=17.126, el=-43.102
10.56618; 166.274;  17.896;  17.126; -42.602;Commanded position az=17.126, el=-42.602
10.56639; 166.274;  18.396;  17.126; -42.102;Commanded position az=17.126, el=-42.102
10.56659; 166.274;  18.896;  17.126; -41.602;Commanded position az=17.126, el=-41.602
10.56680; 166.274;  19.396;  17.126; -41.102;Commanded position az=17.126, el=-41.102
10.56701; 166.274;  19.896;  17.126; -40.602;Commanded position az=17.126, el=-40.602
10.56722; 166.274;  20.396;  17.126; -40.102;Commanded position az=17.126, el=-40.102
10.56743; 166.274;  20.896;  17.126; -39.602;Commanded position az=17.126, el=-39.602
10.56764; 166.274;  21.396;  17.126; -39.102;Commanded position az=17.126, el=-39.102
10.56785; 166.274;  21.896;  17.126; -38.602;Commanded position az=17.126, el=-38.602
10.56806; 166.274;  22.396;  17.126; -38.102;Commanded position az=17.126, el=-38.102
10.56827; 166.274;  22.896;  17.126; -37.602;Commanded position az=17.126, el=-37.602
10.56848; 166.274;  23.396;  17.126; -37.102;Commanded position az=17.126, el=-37.102
10.56869; 166.274;  23.896;  17.126; -36.602;Commanded position az=17.126, el=-36.602
10.56890; 166.274;  24.396;  17.126; -36.102;Commanded position az=17.126, el=-36.102
10.56910; 166.274;  24.896;  17.126; -35.602;Commanded position az=17.126, el=-35.602
10.56931; 166.274;  25.396;  17.126; -35.102;Commanded position az=17.126, el=-35.102
10.56952; 166.274;  25.896;  17.126; -34.602;Commanded position az=17.126, el=-34.602
10.56973; 166.274;  26.396;  17.126; -34.102;Commanded position az=17.126, el=-34.102
10.56994; 166.274;  26.896;  17.126; -33.602;Commanded position az=17.126, el=-33.602
10.57015; 166.274;  27.396;  17.126; -33.102;Commanded position az=17.126, el=-33.102
10.57036; 166.274;  27.896;  17.126; -32.602;Commanded position az=17.126, el=-32.602
10.57057; 166.274;  28.396;  17.126; -32.102;Commanded position az=17.126, el=-32.102
10.57078; 166.274;  28.896;  17.126; -31.602;Commanded position az=17.126, el=-31.602
10.57099; 166.274;  29.396;  17.126; -31.102;Commanded position az=17.126, el=-31.102
10.57120; 166.274;  29.896;  17.126; -30.602;Commanded position az=17.126, el=-30.602
10.57141; 166.274;  30.396;  17.126; -30.102;Commanded position az=17.126, el=-30.102
10.57161; 166.274;  30.896;  17.126; -29.602;Commanded position az=17.126, el=-29.602
10.57182; 166.774;  30.896;  16.626; -29.602;Commanded position az=16.626, el=-29.602
10.57203; 166.774;  30.396;  16.626; -30.102;Commanded position az=16.626, el=-30.102
10.57224; 166.774;  29.896;  16.626; -30.602;Commanded position az=16.626, el=-30.602
10.57245; 166.774;  29.396;  16.626; -31.102;Commanded position az=16.626, el=-31.102
10.57266; 166.774;  28.896;  16.626; -31.602;Commanded position az=16.626, el=-31.602
10.57287; 166.774;  28.396;  16.626; -32.102;Commanded position az=16.626, el=-32.102
10.57308; 166.774;  27.896;  16.626; -32.602;Commanded position az=16.626, el=-32.602
10.57329; 166.774;  27.396;  16.626; -33.102;Commanded position az=16.626, el=-33.102
10.57350; 166.774;  26.896;  16.626; -33.602;Commanded position az=16.626, el=-33.602
10.57371; 166.774;  26.396;  16.626; -34.102;Commanded position az=16.626, el=-34.102
10.57392; 166.774;  25.896;  16.626; -34.602;Commanded position az=16.626, el=-34.602
10.57413; 166.774;  25.396;  16.626; -35.102;Commanded position az=16.626, el=-35.102
10.57434; 166.774;  24.896;  16.626; -35.602;Commanded position az=16.626, el=-35.602
10.57455; 166.774;  24.396;  16.626; -36.102;Commanded position az=16.626, el=-36.102
10.57475; 166.774;  23.896;  16.626; -36.602;Commanded position az=16.626, el=-36.602
10.57496; 166.774;  23.396;  16.626; -37.102;Commanded position az=16.626, el=-37.102
10.57517; 166.774;  22.896;  16.626; -37.602;Commanded position az=16.626, el=-37.602
10.57538; 166.774;  22.396;  16.626; -38.102;Commanded position az=16.626, el=-38.102
10.57559; 166.774;  21.896;  16.626; -38.602;Commanded position az=16.626, el=-38.602
10.57580; 166.774;  21.396;  16.626; -39.102;Commanded position az=16.626, el=-39.102
10.57601; 166.774;  20.896;  16.626; -39.602;Commanded position az=16.626, el=-39.602
10.57622; 166.774;  20.396;  16.626; -40.102;Commanded position az=16.626, el=-40.102
10.57643; 166.774;  19.896;  16.626; -40.602;Commanded position az=16.626, el=-40.602
10.57664; 166.774;  19.396;  16.626; -41.102;Commanded position az=16.626, el=-41.102
10.57685; 166.774;  18.896;  16.626; -41.602;Commanded position az=16.626, el=-41.602
10.57706; 166.774;  18.396;  16.626; -42.102;Commanded position az=16.626, el=-42.102
10.57727; 166.774;  17.896;  16.626; -42.602;Commanded position az=16.626, el=-42.602
10.57748; 166.774;  17.396;  16.626; -43.102;Commanded position az=16.626, el=-43.102
10.57769; 166.774;  16.896;  16.626; -43.602;Commanded position az=16.626, el=-43.602
10.57789; 166.774;  16.396;  16.626; -44.102;Commanded position az=16.626, el=-44.102
10.57810; 166.774;  15.896;  16.626; -44.602;Commanded position az=16.626, el=-44.602
10.57831; 166.774;  15.396;  16.626; -45.102;Commanded position az=16.626, el=-45.102
10.57852; 166.774;  14.896;  16.626; -45.602;Commanded position az=16.626, el=-45.602
10.57873; 166.774;  14.396;  16.626; -46.102;Commanded position az=16.626, el=-46.102
10.57894; 166.774;  13.896;  16.626; -46.602;Commanded position az=16.626, el=-46.602
10.57915; 166.774;  13.396;  16.626; -47.102;Commanded position az=16.626, el=-47.102
10.57936; 166.774;  12.896;  16.626; -47.602;Commanded position az=16.626, el=-47.602
10.57957; 166.774;  12.396;  16.626; -48.102;Commanded position az=16.626, el=-48.102
10.57978; 166.774;  11.896;  16.626; -48.602;Commanded position az=16.626, el=-48.602
10.57999; 166.774;  11.396;  16.626; -49.102;Commanded position az=16.626, el=-49.102
10.58020; 166.774;  10.896;  16.626; -49.602;Commanded position az=16.626, el=-49.602
10.58041; 167.274;  10.896;  16.126; -49.602;Commanded position az=16.126, el=-49.602
10.58062; 167.274;  11.396;  16.126; -49.102;Commanded position az=16.126, el=-49.102
10.58083; 167.274;  11.896;  16.126; -48.602;Commanded position az=16.126, el=-48.602
10.58103; 167.274;  12.396;  16.126; -48.102;Commanded position az=16.126, el=-48.102
10.58124; 167.274;  12.896;  16.126; -47.602;Commanded position az=16.126, el=-47.602
10.58145; 167.274;  13.396;  16.126; -47.102;Commanded position az=16.126, el=-47.102
10.58166; 167.274;  13.896;  16.126; -46.602;Commanded position az=16.126, el=-46.602
10.58187; 167.274;  14.396;  16.126; -46.102;Commanded position az=16.126, el=-46.102
10.58208; 167.274;  14.896;  16.126; -45.602;Commanded position az=16.126, el=-45.602
10.58229; 167.274;  15.396;  16.126; -45.102;Commanded position az=16.126, el=-45.102
10.58250; 167.274;  15.896;  16.126; -44.602;Commanded position az=16.126, el=-44.602
10.58271; 167.274;  16.396;  16.126; -44.102;Commanded position az=16.126, el=-44.102
10.58292; 167.274;  16.896;  16.126; -43.602;Commanded position az=16.126, el=-43.602
10.58313; 167.274;  17.396;  16.126; -43.102;Commanded position az=16.126, el=-43.102
10.58334; 167.274;  17.896;  16.126; -42.602;Commanded position az=16.126, el=-42.602
10.58355; 167.274;  18.396;  16.126; -42.102;Commanded position az=16.126, el=-42.102
10.58375; 167.274;  18.896;  16.126; -41.602;Commanded position az=16.126, el=-41.602
10.58396; 167.274;  19.396;  16.126; -41.102;Commanded position az=16.126, el=-41.102
10.58417; 167.274;  19.896;  16.126; -40.602;Commanded position az=16.126, el=-40.602
10.58438; 167.274;  20.396;  16.126; -40.102;Commanded position az=16.126, el=-40.102
10.58459; 167.274;  20.896;  16.126; -39.602;Commanded position az=16.126, el=-39.602
10.58480; 167.274;  21.396;  16.126; -39.102;Commanded position az=16.126, el=-39.102
10.58501; 167.274;  21.896;  16.126; -38.602;Commanded position az=16.126, el=-38.602
10.58522; 167.274;  22.396;  16.126; -38.102;Commanded position az=16.126, el=-38.102
10.58543; 167.274;  22.896;  16.126; -37.602;Commanded position az=16.126, el=-37.602
10.58564; 167.274;  23.396;  16.126; -37.102;Commanded position az=16.126, el=-37.102
10.58585; 167.274;  23.896;  16.126; -36.602;Commanded position az=16.126, el=-36.602
10.58606; 167.274;  24.396;  16.126; -36.102;Commanded position az=16.126, el=-36.102
10.58627; 167.274;  24.896;  16.126; -35.602;Commanded position az=16.126, el=-35.602
10.58648; 167.274;  25.396;  16.126; -35.102;Commanded position az=16.126, el=-35.102
10.58669; 167.274;  25.896;  16.126; -34.602;Commanded position az=16.126, el=-34.602
10.58689; 167.274;  26.396;  16.126; -34.102;Commanded position az=16.126, el=-34.102
10.58710; 167.274;  26.896;  16.126; -33.602;Commanded position az=16.126, el=-33.602
10.58731; 167.274;  27.396;  16.126; -33.102;Commanded position az=16.126, el=-33.102
10.58752; 167.274;  27.896;  16.126; -32.602;Commanded position az=16.126, el=-32.602
10.58773; 167.274;  28.396;  16.126; -32.102;Commanded position az=16.126, el=-32.102
10.58794; 167.274;  28.896;  16.126; -31.602;Commanded position az=16.126, el=-31.602
10.58815; 167.274;  29.396;  16.126; -31.102;Commanded position az=16.126, el=-31.102
10.58836; 167.274;  29.896;  16.126; -30.602;Commanded position az=16.126, el=-30.602
10.58857; 167.274;  30.396;  16.126; -30.102;Commanded position az=16.126, el=-30.102
10.58878; 167.274;  30.896;  16.126; -29.602;Commanded position az=16.126, el=-29.602
10.58899; 167.774;  30.896;  15.626; -29.603;Commanded position az=15.626, el=-29.603
10.58920; 167.774;  30.396;  15.626; -30.103;Commanded position az=15.626, el=-30.103
10.58941; 167.774;  29.896;  15.626; -30.603;Commanded position az=15.626, el=-30.603
10.58962; 167.774;  29.396;  15.626; -31.103;Commanded position az=15.626, el=-31.103
10.58982; 167.774;  28.896;  15.626; -31.603;Commanded position az=15.626, el=-31.603
10.59003; 167.774;  28.396;  15.626; -32.103;Commanded position az=15.626, el=-32.103
10.59024; 167.774;  27.896;  15.626; -32.603;Commanded position az=15.626, el=-32.603
10.59045; 167.774;  27.396;  15.626; -33.103;Commanded position az=15.626, el=-33.103
10.59066; 167.774;  26.896;  15.626; -33.603;Commanded position az=15.626, el=-33.603
10.59087; 167.774;  26.396;  15.626; -34.103;Commanded position az=15.626, el=-34.103
10.59108; 167.774;  25.896;  15.626; -34.603;Commanded position az=15.626, el=-34.603
10.59129; 167.774;  25.396;  15.626; -35.103;Commanded position az=15.626, el=-35.103
10.59150; 167.774;  24.896;  15.626; -35.603;Commanded position az=15.626, el=-35.603
10.59171; 167.774;  24.396;  15.626; -36.103;Commanded position az=15.626, el=-36.103
10.59192; 167.774;  23.896;  15.626; -36.603;Commanded position az=15.626, el=-36.603
10.59213; 167.774;  23.396;  15.626; -37.103;Commanded position az=15.626, el=-37.103
10.59234; 167.774;  22.896;  15.626; -37.603;Commanded position az=15.626, el=-37.603
10.59254; 167.774;  22.396;  15.626; -38.103;Commanded position az=15.626, el=-38.103
10.59275; 167.774;  21.896;  15.626; -38.603;Commanded position az=15.626, el=-38.603
10.59296; 167.774;  21.396;  15.626; -39.103;Commanded position az=15.626, el=-39.103
10.59317; 167.774;  20.896;  15.626; -39.603;Commanded position az=15.626, el=-39.603
10.59338; 167.774;  20.396;  15.626; -40.103;Commanded position az=15.626, el=-40.103
10.59359; 167.774;  19.896;  15.626; -40.603;Commanded position az=15.626, el=-40.603
10.59380; 167.774;  19.396;  15.626; -41.103;Commanded position az=15.626, el=-41.103
10.59401; 167.774;  18.896;  15.626; -41.603;Commanded position az=15.626, el=-41.603
10.59422; 167.774;  18.396;  15.626; -42.103;Commanded position az=15.626, el=-42.103
10.59443; 167.774;  17.896;  15.626; -42.603;Commanded position az=15.626, el=-42.603
10.59464; 167.774;  17.396;  15.626; -43.103;Commanded position az=15.626, el=-43.103
10.59485; 167.774;  16.896;  15.626; -43.603;Commanded position az=15.626, el=-43.603
10.59506; 167.774;  16.396;  15.626; -44.103;Commanded position az=15.626, el=-44.103
10.59527; 167.774;  15.896;  15.626; -44.603;Commanded position az=15.626, el=-44.603
10.59548; 167.774;  15.396;  15.626; -45.103;Commanded position az=15.626, el=-45.103
10.59568; 167.774;  14.896;  15.626; -45.603;Commanded position az=15.626, el=-45.603
10.59589; 167.774;  14.396;  15.626; -46.103;Commanded position az=15.626, el=-46.103
10.59610; 167.774;  13.896;  15.626; -46.603;Commanded position az=15.626, el=-46.603
10.59631; 167.774;  13.396;  15.626; -47.103;Commanded position az=15.626, el=-47.103
10.59652; 167.774;  12.896;  15.626; -47.603;Commanded position az=15.626, el=-47.603
10.59673; 167.774;  12.396;  15.626; -48.103;Commanded position az=15.626, el=-48.103
10.59694; 167.774;  11.896;  15.626; -48.603;Commanded position az=15.626, el=-48.603
10.59715; 167.774;  11.396;  15.626; -49.103;Commanded position az=15.626, el=-49.103
10.59736; 167.774;  10.896;  15.626; -49.603;Commanded position az=15.626, el=-49.603
10.59757; 168.274;  10.896;  15.126; -49.603;Commanded position az=15.126, el=-49.603
10.59778; 168.274;  11.396;  15.126; -49.103;Commanded position az=15.126, el=-49.103
10.59799; 168.274;  11.896;  15.126; -48.603;Commanded position az=15.126, el=-48.603
10.59820; 168.274;  12.396;  15.126; -48.103;Commanded position az=15.126, el=-48.103
10.59841; 168.274;  12.896;  15.126; -47.603;Commanded position az=15.126, el=-47.603
10.59861; 168.274;  13.396;  15.126; -47.103;Commanded position az=15.126, el=-47.103
10.59882; 168.274;  13.896;  15.126; -46.603;Commanded position az=15.126, el=-46.603
10.59903; 168.274;  14.396;  15.126; -46.103;Commanded position az=15.126, el=-46.103
10.59924; 168.274;  14.896;  15.126; -45.603;Commanded position az=15.126, el=-45.603
10.59945; 168.274;  15.396;  15.126; -45.103;Commanded position az=15.126, el=-45.103
10.59966; 168.274;  15.896;  15.126; -44.603;Commanded position az=15.126, el=-44.603
10.59987; 168.274;  16.396;  15.126; -44.103;Commanded position az=15.126, el=-44.103
10.60008; 168.274;  16.896;  15.126; -43.603;Commanded position az=15.126, el=-43.603
10.60029; 168.274;  17.396;  15.126; -43.103;Commanded position az=15.126, el=-43.103
10.60050; 168.274;  17.896;  15.126; -42.603;Commanded position az=15.126, el=-42.603
10.60071; 168.274;  18.396;  15.126; -42.103;Commanded position az=15.126, el=-42.103
10.60092; 168.274;  18.896;  15.126; -41.603;Commanded position az=15.126, el=-41.603
10.60113; 168.274;  19.396;  15.126; -41.103;Commanded position az=15.126, el=-41.103
10.60134; 168.274;  19.896;  15.126; -40.603;Commanded position az=15.126, el=-40.603
10.60154; 168.274;  20.396;  15.126; -40.103;Commanded position az=15.126, el=-40.103
10.60175; 168.274;  20.896;  15.126; -39.603;Commanded position az=15.126, el=-39.603
10.60196; 168.274;  21.396;  15.126; -39.103;Commanded position az=15.126, el=-39.103
10.60217; 168.274;  21.896;  15.126; -38.603;Commanded position az=15.126, el=-38.603
10.60238; 168.274;  22.396;  15.126; -38.103;Commanded position az=15.126, el=-38.103
10.60259; 168.274;  22.896;  15.126; -37.603;Commanded position az=15.126, el=-37.603
10.60280; 168.274;  23.396;  15.126; -37.103;Commanded position az=15.126, el=-37.103
10.60301; 168.274;  23.896;  15.126; -36.603;Commanded position az=15.126, el=-36.603
10.60322; 168.274;  24.396;  15.126; -36.103;Commanded position az=15.126, el=-36.103
10.60343; 168.274;  24.896;  15.126; -35.603;Commanded position az=15.126, el=-35.603
10.60364; 168.274;  25.396;  15.126; -35.103;Commanded position az=15.126, el=-35.103
10.60385; 168.274;  25.896;  15.126; -34.603;Commanded position az=15.126, el=-34.603
10.60406; 168.274;  26.396;  15.126; -34.103;Commanded position az=15.126, el=-34.103
10.60427; 168.274;  26.896;  15.126; -33.603;Commanded position az=15.126, el=-33.603
10.60448; 168.274;  27.396;  15.126; -33.103;Commanded position az=15.126, el=-33.103
10.60468; 168.274;  27.896;  15.126; -32.603;Commanded position az=15.126, el=-32.603
10.60489; 168.274;  28.396;  15.126; -32.103;Commanded position az=15.126, el=-32.103
10.60510; 168.274;  28.896;  15.126; -31.603;Commanded position az=15.126, el=-31.603
10.60531; 168.274;  29.396;  15.126; -31.103;Commanded position az=15.126, el=-31.103
10.60552; 168.274;  29.896;  15.126; -30.603;Commanded position az=15.126, el=-30.603
10.60573; 168.274;  30.396;  15.126; -30.103;Commanded position az=15.126, el=-30.103
10.60594; 168.274;  30.896;  15.126; -29.603;Commanded position az=15.126, el=-29.603
10.60615; 168.774;  30.896;  14.626; -29.603;Commanded position az=14.626, el=-29.603
10.60636; 168.774;  30.396;  14.626; -30.103;Commanded position az=14.626, el=-30.103
10.60657; 168.774;  29.896;  14.626; -30.603;Commanded position az=14.626, el=-30.603
10.60678; 168.774;  29.396;  14.626; -31.103;Commanded position az=14.626, el=-31.103
10.60699; 168.774;  28.896;  14.626; -31.603;Commanded position az=14.626, el=-31.603
10.60720; 168.774;  28.396;  14.626; -32.103;Commanded position az=14.626, el=-32.103
10.60741; 168.774;  27.896;  14.626; -32.603;Commanded position az=14.626, el=-32.603
10.60762; 168.774;  27.396;  14.626; -33.103;Commanded position az=14.626, el=-33.103
10.60783; 168.774;  26.896;  14.626; -33.603;Commanded position az=14.626, el=-33.603
10.60803; 168.774;  26.396;  14.626; -34.103;Commanded position az=14.626, el=-34.103
10.60824; 168.774;  25.896;  14.626; -34.603;Commanded position az=14.626, el=-34.603
10.60845; 168.774;  25.396;  14.626; -35.103;Commanded position az=14.626, el=-35.103
10.60866; 168.774;  24.896;  14.626; -35.603;Commanded position az=14.626, el=-35.603
10.60887; 168.774;  24.396;  14.626; -36.103;Commanded position az=14.626, el=-36.103
10.60908; 168.774;  23.896;  14.626; -36.603;Commanded position az=14.626, el=-36.603
10.60929; 168.774;  23.396;  14.626; -37.103;Commanded position az=14.626, el=-37.103
10.60950; 168.774;  22.896;  14.626; -37.603;Commanded position az=14.626, el=-37.603
10.60971; 168.774;  22.396;  14.626; -38.103;Commanded position az=14.626, el=-38.103
10.60992; 168.774;  21.896;  14.626; -38.603;Commanded position az=14.626, el=-38.603
10.61013; 168.774;  21.396;  14.626; -39.103;Commanded position az=14.626, el=-39.103
10.61034; 168.774;  20.896;  14.626; -39.603;Commanded position az=14.626, el=-39.603
10.61055; 168.774;  20.396;  14.626; -40.103;Commanded position az=14.626, el=-40.103
10.61076; 168.774;  19.896;  14.626; -40.603;Commanded position az=14.626, el=-40.603
10.61097; 168.774;  19.396;  14.626; -41.103;Commanded position az=14.626, el=-41.103
10.61118; 168.774;  18.896;  14.626; -41.603;Commanded position az=14.626, el=-41.603
10.61139; 168.774;  18.396;  14.626; -42.103;Commanded position az=14.626, el=-42.103
10.61160; 168.774;  17.896;  14.626; -42.603;Commanded position az=14.626, el=-42.603
10.61181; 168.774;  17.396;  14.626; -43.103;Commanded position az=14.626, el=-43.103
10.61201; 168.774;  16.896;  14.626; -43.603;Commanded position az=14.626, el=-43.603
10.61222; 168.774;  16.396;  14.626; -44.103;Commanded position az=14.626, el=-44.103
10.61243; 168.774;  15.896;  14.626; -44.603;Commanded position az=14.626, el=-44.603
10.61264; 168.774;  15.396;  14.626; -45.103;Commanded position az=14.626, el=-45.103
10.61285; 168.774;  14.896;  14.626; -45.603;Commanded position az=14.626, el=-45.603
10.61306; 168.774;  14.396;  14.626; -46.103;Commanded position az=14.626, el=-46.103
10.61327; 168.774;  13.896;  14.626; -46.603;Commanded position az=14.626, el=-46.603
10.61348; 168.774;  13.396;  14.626; -47.103;Commanded position az=14.626, el=-47.103
10.61369; 168.774;  12.896;  14.626; -47.603;Commanded position az=14.626, el=-47.603
10.61390; 168.774;  12.396;  14.626; -48.103;Commanded position az=14.626, el=-48.103
10.61411; 168.774;  11.896;  14.626; -48.603;Commanded position az=14.626, el=-48.603
10.61432; 168.774;  11.396;  14.626; -49.103;Commanded position az=14.626, el=-49.103
10.61453; 168.774;  10.896;  14.626; -49.603;Commanded position az=14.626, el=-49.603
10.61474; 169.274;  10.896;  14.126; -49.603;Commanded position az=14.126, el=-49.603
10.61495; 169.274;  11.396;  14.126; -49.103;Commanded position az=14.126, el=-49.103
10.61515; 169.274;  11.896;  14.126; -48.603;Commanded position az=14.126, el=-48.603
10.61536; 169.274;  12.396;  14.126; -48.103;Commanded position az=14.126, el=-48.103
10.61557; 169.274;  12.896;  14.126; -47.603;Commanded position az=14.126, el=-47.603
10.61578; 169.274;  13.396;  14.126; -47.103;Commanded position az=14.126, el=-47.103
10.61599; 169.274;  13.896;  14.126; -46.603;Commanded position az=14.126, el=-46.603
10.61620; 169.274;  14.396;  14.126; -46.103;Commanded position az=14.126, el=-46.103
10.61641; 169.274;  14.896;  14.126; -45.603;Commanded position az=14.126, el=-45.603
10.61662; 169.274;  15.396;  14.126; -45.103;Commanded position az=14.126, el=-45.103
10.61683; 169.274;  15.896;  14.126; -44.603;Commanded position az=14.126, el=-44.603
10.61704; 169.274;  16.396;  14.126; -44.103;Commanded position az=14.126, el=-44.103
10.61725; 169.274;  16.896;  14.126; -43.603;Commanded position az=14.126, el=-43.603
10.61746; 169.274;  17.396;  14.126; -43.103;Commanded position az=14.126, el=-43.103
10.61767; 169.274;  17.896;  14.126; -42.603;Commanded position az=14.126, el=-42.603
10.61788; 169.274;  18.396;  14.126; -42.103;Commanded position az=14.126, el=-42.103
10.61809; 169.274;  18.896;  14.126; -41.603;Commanded position az=14.126, el=-41.603
10.61830; 169.274;  19.396;  14.126; -41.103;Commanded position az=14.126, el=-41.103
10.61850; 169.274;  19.896;  14.126; -40.603;Commanded position az=14.126, el=-40.603
10.61871; 169.274;  20.396;  14.126; -40.103;Commanded position az=14.126, el=-40.103
